Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,time
92349448,66727692,25621756,0,67075624,0,1136744,64756304,163302556,270970860,262144000,6107136,138176,484,0,0,0,0,0,2048,40600144,333780,40266364,6448,40828,126032724,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113157.824015
92349452,66727692,25621760,0,67075624,0,1136744,64756304,163302556,270970860,262144000,6107136,138176,460,0,0,0,0,0,2048,40600140,333780,40266360,6448,40828,126032724,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113158.835995
92398340,66776576,25621764,0,67124548,0,1136744,64756324,163302556,271020016,262144000,6107136,138176,484,0,0,0,0,0,2048,40600156,333780,40266376,6448,40828,125984224,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113159.847988
92349684,66727920,25621764,0,67075856,0,1136744,64756324,163302556,270970860,262144000,6107136,138176,484,0,0,0,0,0,2048,40600156,333780,40266376,6448,40828,126032832,264108356,31368,0,549744,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113160.85996
92349456,66727692,25621764,0,67075624,0,1136744,64756324,163302556,270970860,262144000,6107136,138176,480,0,0,0,0,0,2048,40600156,333780,40266376,6448,40828,126033280,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113161.872019
92349456,66727692,25621764,0,67075624,0,1136744,64756324,163302556,270970860,262144000,6107136,138176,476,0,0,0,0,0,2048,40600156,333780,40266376,6448,40828,126033280,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,16,0,1430113162.884047
92349456,66727692,25621764,0,67075624,0,1136744,64756324,163302556,270970860,262144000,6107136,138176,164,0,0,0,0,0,2048,40600156,333780,40266376,6448,40828,126033280,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,16,0,1430113163.89603
92349460,66727692,25621768,0,67075624,0,1136744,64756324,163302556,270970860,262144000,6107136,138176,164,0,0,0,0,0,2048,40600172,333780,40266392,6448,40828,126033280,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,20,0,1430113164.908032
92349460,66727692,25621768,0,67075624,0,1136744,64756324,163302556,270970860,262144000,6107136,138176,164,0,0,0,0,0,2048,40600172,333780,40266392,6448,40828,126033404,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,20,0,1430113165.920056
92349460,66727692,25621768,0,67075624,0,1136744,64756348,163302556,270970860,262144000,6107136,138176,188,0,0,0,0,0,2048,40600172,333780,40266392,6448,40828,126033404,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,16,0,1430113166.932092
92349460,66727692,25621768,0,67075624,0,1136744,64756348,163302556,270970860,262144000,6107136,138176,192,0,0,0,0,0,2048,40600172,333780,40266392,6448,40828,126033404,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,16,0,1430113167.944103
92349460,66727692,25621768,0,67075624,0,1136744,64756348,163302556,270970860,262144000,6107136,138176,192,0,0,0,0,0,2048,40600172,333780,40266392,6448,40828,126033404,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113168.956088
92349460,66727692,25621768,0,67075624,0,1136744,64756348,163302556,270970860,262144000,6107136,138176,244,0,0,0,0,0,2048,40600172,333780,40266392,6448,40828,126033404,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113169.968113
92349460,66727692,25621768,0,67075624,0,1136744,64756352,163302556,270970860,262144000,6107136,138176,248,0,0,0,0,0,2048,40600176,333780,40266396,6448,40828,126033452,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113170.980107
92349460,66727692,25621768,0,67075624,0,1136744,64756352,163302556,270970860,262144000,6107136,138176,248,0,0,0,0,0,2048,40600176,333780,40266396,6448,40828,126033452,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113171.992112
92349468,66727692,25621776,0,67075628,0,1136744,64756352,163302556,270970860,262144000,6107136,138176,244,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,126033580,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113173.004094
92398352,66776576,25621776,0,67124552,0,1136744,64756368,163302556,271020016,262144000,6107136,138176,256,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,125984972,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113174.016187
92349696,66727920,25621776,0,67075860,0,1136744,64756392,163302556,270970860,262144000,6107136,138176,280,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,126033456,264108356,31368,0,549740,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113175.028238
92349468,66727692,25621776,0,67075628,0,1136744,64756392,163302556,270970860,262144000,6107136,138176,280,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,126033580,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113176.040256
92349468,66727692,25621776,0,67075648,0,1136744,64756392,163302556,270970860,262144000,6107136,138176,280,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,126033732,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113177.052262
92349468,66727692,25621776,0,67075648,0,1136744,64756392,163302556,270970860,262144000,6107136,138176,280,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,126033732,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113178.064259
92349468,66727692,25621776,0,67075644,0,1136744,64756392,163302556,270970860,262144000,6107136,138176,132,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,126033732,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113179.076273
92349468,66727692,25621776,0,67075644,0,1136744,64756392,163302556,270970860,262144000,6107136,138176,132,0,0,0,0,0,2048,40600168,333780,40266388,6448,40828,126033732,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113180.088268
92349492,66727712,25621780,0,67075644,0,1136744,64756416,163302556,270970860,262144000,6107136,138176,160,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033736,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113181.100276
92349492,66727712,25621780,0,67075644,0,1136744,64756416,163302556,270970860,262144000,6107136,138176,160,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033736,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113182.1123
92349492,66727712,25621780,0,67075644,0,1136744,64756416,163302556,270970860,262144000,6107136,138176,164,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033736,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113183.124356
92349492,66727712,25621780,0,67075644,0,1136744,64756416,163302556,270970860,262144000,6107136,138176,168,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033860,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113184.136378
92349492,66727712,25621780,0,67075644,0,1136744,64756420,163302556,270970860,262144000,6107136,138176,172,0,0,0,0,0,2048,40600236,333780,40266456,6448,40828,126033948,264108356,31368,0,549644,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113185.148404
92398608,66776824,25621784,0,67124800,0,1136744,64756420,163302556,271020016,262144000,6107136,138176,116,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,125985216,264108356,31368,0,549736,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113186.160438
92349496,66727712,25621784,0,67075644,0,1136744,64756420,163302556,270970860,262144000,6107136,138176,120,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033824,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113187.172485
92349496,66727712,25621784,0,67075644,0,1136744,64756420,163302556,270970860,262144000,6107136,138176,120,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033824,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113188.184492
92349776,66727992,25621784,0,67075944,0,1136744,64756444,163302556,270970860,262144000,6107136,138176,132,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033824,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113189.196481
92350280,66728496,25621784,0,67076440,0,1136744,64756444,163302556,270970860,262144000,6107136,138176,136,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126033576,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113190.208579
92350784,66729000,25621784,0,67076940,0,1136744,64756444,163302556,270970860,262144000,6107136,138176,132,0,0,0,0,0,2048,40600232,333780,40266452,6448,40828,126032956,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113191.220517
92351292,66729504,25621788,0,67077440,0,1136744,64756444,163302556,270970860,262144000,6107136,138176,148,0,0,0,0,0,2048,40600252,333780,40266472,6448,40828,126032460,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113192.232495
92351796,66730008,25621788,0,67077940,0,1136744,64756444,163302556,270970860,262144000,6107136,138176,116,0,0,0,0,0,2048,40600252,333780,40266472,6448,40828,126031964,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,32,0,1430113193.244491
92352244,66730456,25621788,0,67078440,0,1136744,64756444,163302556,270970860,262144000,6107136,138176,120,0,0,0,0,0,2048,40600252,333780,40266472,6448,40828,126031344,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113194.256485
92352748,66730960,25621788,0,67078940,0,1136744,64756464,163302556,270970860,262144000,6107136,138176,136,0,0,0,0,0,2048,40600256,333780,40266476,6448,40828,126030848,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113195.268505
92353252,66731464,25621788,0,67079436,0,1136744,64756464,163302556,270970860,262144000,6107136,138176,136,0,0,0,0,0,2048,40600256,333780,40266476,6448,40828,126030412,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113196.280489
92353760,66731968,25621792,0,67079932,0,1136744,64756464,163302556,270970860,262144000,6107136,138176,136,0,0,0,0,0,2048,40600272,333780,40266492,6448,40828,126029916,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113197.292485
92354264,66732472,25621792,0,67080432,0,1136744,64756464,163302556,270970860,262144000,6107136,138176,140,0,0,0,0,0,2048,40600272,333780,40266492,6448,40828,126029420,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,4,0,1430113198.304509
92354772,66732976,25621796,0,67080944,0,1136744,64756468,163302556,270970860,262144000,6107136,138176,148,0,0,0,0,0,2048,40600292,333780,40266512,6448,40828,126028928,264108356,31368,0,549648,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,8,0,1430113199.316509
92404392,66782592,25621800,0,67130596,0,1136744,64756468,163302556,271020016,262144000,6107136,138176,148,0,0,0,0,0,2048,40600288,333780,40266508,6448,40828,125979820,264108356,31368,0,549740,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,8,0,1430113200.328478
92355784,66733984,25621800,0,67081936,0,1136744,64756468,163302556,270970860,262144000,6107136,138176,148,0,0,0,0,0,2048,40600288,333780,40266508,6448,40828,126028056,264108356,31368,0,549652,2733036,138144,184,2871180,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113201.340448
92356268,66734464,25621804,0,67082404,0,1136744,64756492,163302556,270970860,262144000,6107136,138176,184,0,0,0,0,0,2048,40600284,333780,40266504,6456,40828,126027784,264108356,31368,0,549652,2733040,138160,184,2871200,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113202.352476
92356640,66734836,25621804,0,67082816,0,1136744,64756492,163302556,270970860,262144000,6107136,138176,128,0,0,0,0,0,2048,40600284,333780,40266504,6456,40828,126027164,264108356,31368,0,549416,2733040,138160,184,2871200,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113203.364793
92357188,66735380,25621808,0,67083380,0,1136744,64756512,163302556,270970860,262144000,6107136,138176,152,0,0,0,0,0,2048,40600304,333780,40266524,6456,40828,126026420,264108356,31368,0,549644,2733040,138160,184,2871200,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113204.376897
92357696,66735884,25621812,0,67083892,0,1136744,64756532,163302556,270970860,262144000,6107136,138176,172,0,0,0,0,0,2048,40600320,333780,40266540,6456,40828,126025924,264108356,31372,0,549644,2733040,138160,184,2871200,14376,30411152,31248380,31372,34156673340,34359738367,692700,0,0,1430113205.388885
92358240,66736428,25621812,0,67084444,0,1136744,64756532,163302556,270970860,262144000,6107136,138176,172,0,0,0,0,0,2048,40600320,333780,40266540,6456,40828,126025484,264108356,31368,0,549652,2733040,138188,184,2871228,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113206.400881
92358744,66736932,25621812,0,67084944,0,1136744,64756532,163302556,270970860,262144000,6107136,138176,172,0,0,0,0,0,2048,40600320,333780,40266540,6456,40828,126024988,264108356,31368,0,549652,2733040,138188,184,2871228,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113207.412864
92359248,66737436,25621812,0,67085444,0,1136744,64756532,163302556,270970860,262144000,6107136,138176,176,0,0,0,0,0,2048,40600320,333780,40266540,6456,40828,126024616,264108356,31368,0,549652,2733040,138188,184,2871228,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113208.424865
92359752,66737940,25621812,0,67085944,0,1136744,64756532,163302556,270970860,262144000,6107136,138176,212,0,0,0,0,0,2048,40600320,333780,40266540,6448,40828,126024284,264108356,31368,0,549652,2733040,138156,184,2871196,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113209.436818
92360260,66738444,25621816,0,67086448,0,1136744,64756532,163302556,270970860,262144000,6107136,138176,212,0,0,0,0,0,2048,40600336,333780,40266556,6448,40828,126023912,264108356,31368,0,549652,2733040,138156,184,2871196,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113210.448826
92372792,66750976,25621816,0,67098940,0,1136744,64756556,163302556,270889532,262144000,6107136,138176,236,0,0,0,0,0,2048,40600336,333780,40266556,6448,40828,126012012,264108356,31368,0,549424,2733040,138156,184,2871196,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113211.460831
92428140,66806324,25621816,0,67154512,0,1136744,64756556,163302556,270901148,262144000,6107136,138176,228,0,0,0,0,0,2048,40600336,333780,40266556,6448,40828,125955964,264108356,31368,0,550028,2733040,138156,184,2871196,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113212.472858
92427896,66806076,25621820,0,67154356,0,1136744,64756560,163302556,270901148,262144000,6107136,138176,236,0,0,0,0,0,2048,40600336,333780,40266556,6448,40828,125956112,264108356,31368,0,549960,2733040,138156,184,2871196,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113213.484865
92427952,66806128,25621824,0,67154408,0,1136744,64756560,163302556,270901148,262144000,6107136,138176,100,0,0,0,0,0,2048,40600356,333780,40266576,6448,40828,125955988,264108356,31368,0,549960,2733040,138156,184,2871196,14376,30411152,31248380,31368,34156673340,34359738367,692700,0,0,1430113214.496893
